geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037242202,6037242202,2018,3141,5,0,5
1400000US06037242300,6037242300,2018,4901,28,0,28
1400000US06037242600,6037242600,2018,5133,10,0,10
1400000US06037242700,6037242700,2018,6155,18,0,18
1400000US06037243001,6037243001,2018,3287,8,0,8
1400000US06037243002,6037243002,2018,3714,9,0,9
1400000US06037243100,6037243100,2018,6243,14,0,14
1400000US06037261102,6037261102,2018,3605,0,0,0
1400000US06037261103,6037261103,2018,1158,0,0,0
1400000US06037261104,6037261104,2018,2558,0,0,0
1400000US06037261200,6037261200,2018,4205,0,0,0
1400000US06037262100,6037262100,2018,2994,0,0,0
1400000US06037262200,6037262200,2018,4758,4,0,4
1400000US06037262301,6037262301,2018,2964,0,0,0
1400000US06037262302,6037262302,2018,3003,0,0,0
1400000US06037262303,6037262303,2018,3131,2,0,2
1400000US06037262400,6037262400,2018,2986,0,0,0
1400000US06037262501,6037262501,2018,3993,4,0,4
1400000US06037262601,6037262601,2018,3407,0,0,0
1400000US06037262604,6037262604,2018,6226,14,0,14
1400000US06037262704,6037262704,2018,3608,55,0,55
1400000US06037262706,6037262706,2018,3794,13,0,13
1400000US06037262802,6037262802,2018,3292,21,0,21
1400000US06037264000,6037264000,2018,3104,1,0,1
1400000US06037264102,6037264102,2018,2732,3,0,3
1400000US06037264103,6037264103,2018,2743,0,0,0
1400000US06037264303,6037264303,2018,2699,7,0,7
1400000US06037264304,6037264304,2018,2540,7,0,7
1400000US06037264305,6037264305,2018,4647,9,0,9
1400000US06037264306,6037264306,2018,1230,2,0,2
1400000US06037265100,6037265100,2018,2579,8,0,8
1400000US06037265201,6037265201,2018,2691,0,0,0
1400000US06037265203,6037265203,2018,1869,12,0,12
1400000US06037265204,6037265204,2018,1600,11,0,11
1400000US06037265301,6037265301,2018,10657,3,0,3
1400000US06037265303,6037265303,2018,4832,0,0,0
1400000US06037265304,6037265304,2018,3193,0,0,0
1400000US06037265306,6037265306,2018,1195,2,0,2
1400000US06037265307,6037265307,2018,2787,6,0,6
1400000US06037265410,6037265410,2018,1593,26,18,8
1400000US06037265420,6037265420,2018,1934,0,0,0
1400000US06037265521,6037265521,2018,1501,7,0,7
1400000US06037265522,6037265522,2018,2894,13,0,13
1400000US06037265523,6037265523,2018,2118,72,39,34
1400000US06037265524,6037265524,2018,2682,92,49,42
1400000US06037265601,6037265601,2018,3369,9,0,9
1400000US06037265602,6037265602,2018,2869,3,0,3
1400000US06037265701,6037265701,2018,3604,8,0,8
1400000US06037265702,6037265702,2018,1577,3,0,3
1400000US06037267101,6037267101,2018,3003,5,0,5
1400000US06037267102,6037267102,2018,3841,7,0,7
1400000US06037267201,6037267201,2018,3102,7,0,7
1400000US06037267202,6037267202,2018,2978,7,0,7
1400000US06037267300,6037267300,2018,4751,27,0,27
1400000US06037267403,6037267403,2018,3107,13,0,13
1400000US06037267404,6037267404,2018,3273,4,0,4
1400000US06037267405,6037267405,2018,2436,3,0,3
1400000US06037267406,6037267406,2018,2452,3,0,3
1400000US06037267502,6037267502,2018,3524,11,0,11
1400000US06037267503,6037267503,2018,3021,27,0,27
1400000US06037267504,6037267504,2018,3918,34,0,34
1400000US06037267600,6037267600,2018,2755,30,0,30
1400000US06037267700,6037267700,2018,3141,9,0,9
1400000US06037267800,6037267800,2018,2791,33,0,33
1400000US06037267901,6037267901,2018,2235,0,0,0
1400000US06037267902,6037267902,2018,3586,3,0,3
1400000US06037269000,6037269000,2018,5505,0,0,0
1400000US06037269100,6037269100,2018,4032,2,0,2
1400000US06037269300,6037269300,2018,3980,6,0,6
1400000US06037269500,6037269500,2018,4016,0,0,0
1400000US06037269601,6037269601,2018,3444,13,0,13
1400000US06037269602,6037269602,2018,2944,2,0,2
1400000US06037269700,6037269700,2018,3877,0,0,0
1400000US06037269800,6037269800,2018,3217,0,0,0
1400000US06037269903,6037269903,2018,3710,9,0,9
1400000US06037269905,6037269905,2018,2520,11,0,11
1400000US06037269906,6037269906,2018,2953,2,0,2
1400000US06037269907,6037269907,2018,3097,6,0,6
1400000US06037269908,6037269908,2018,1926,2,0,2
1400000US06037269909,6037269909,2018,1954,2,0,2
1400000US06037270101,6037270101,2018,2827,18,0,18
1400000US06037270102,6037270102,2018,1483,9,0,9
1400000US06037270200,6037270200,2018,3465,39,0,39
1400000US06037270300,6037270300,2018,2522,44,0,44
1400000US06037271100,6037271100,2018,2456,17,0,17
1400000US06037271200,6037271200,2018,2806,7,0,7
1400000US06037271300,6037271300,2018,4629,10,0,10
1400000US06037271400,6037271400,2018,3728,3,0,3
1400000US06037271500,6037271500,2018,3174,3,0,3
1400000US06037271600,6037271600,2018,4755,13,0,13
1400000US06037271702,6037271702,2018,4165,18,0,18
1400000US06037271703,6037271703,2018,2520,0,0,0
1400000US06037271704,6037271704,2018,3023,1,0,1
1400000US06037271801,6037271801,2018,3395,9,0,9
1400000US06037271803,6037271803,2018,2199,4,0,4
1400000US06037271804,6037271804,2018,3356,7,0,7
1400000US06037271901,6037271901,2018,3334,28,0,28
1400000US06037271902,6037271902,2018,4110,4,0,4
1400000US06037272100,6037272100,2018,4620,13,0,13
1400000US06037272201,6037272201,2018,2617,18,4,14
1400000US06037272202,6037272202,2018,3675,22,0,22
1400000US06037272301,6037272301,2018,3183,18,0,18
1400000US06037272302,6037272302,2018,4367,11,0,11
1400000US06037273100,6037273100,2018,2540,127,0,127
1400000US06037273200,6037273200,2018,3249,84,7,77
1400000US06037273300,6037273300,2018,3273,237,114,123
1400000US06037273403,6037273403,2018,1829,117,0,117
1400000US06037273404,6037273404,2018,992,64,0,64
1400000US06037273502,6037273502,2018,2886,93,0,93
1400000US06037273600,6037273600,2018,2333,46,0,46
1400000US06037273700,6037273700,2018,2899,11,0,11
1400000US06037273800,6037273800,2018,3122,7,0,7
1400000US06037273902,6037273902,2018,3999,41,0,41
1400000US06037274100,6037274100,2018,4298,11,0,11
1400000US06037274202,6037274202,2018,4375,9,0,9
1400000US06037275101,6037275101,2018,1234,9,0,9
1400000US06037275102,6037275102,2018,3882,4,0,4
1400000US06037275200,6037275200,2018,4019,8,0,8
1400000US06037275311,6037275311,2018,5851,26,0,26
1400000US06037275312,6037275312,2018,2192,10,0,10
1400000US06037275313,6037275313,2018,2607,11,0,11
1400000US06037275400,6037275400,2018,3696,34,0,34
1400000US06037275500,6037275500,2018,5666,99,0,99
1400000US06037275603,6037275603,2018,2782,37,0,37
1400000US06037275604,6037275604,2018,5736,15,0,15
1400000US06037275605,6037275605,2018,3860,10,0,10
1400000US06037276000,6037276000,2018,5452,3,0,3
1400000US06037276101,6037276101,2018,1972,1,0,1
1400000US06037276102,6037276102,2018,3963,3,0,3
1400000US06037276400,6037276400,2018,4143,2,0,2
1400000US06037276500,6037276500,2018,5477,24,16,8
1400000US06037276601,6037276601,2018,4076,30,0,30
1400000US06037276605,6037276605,2018,2754,12,0,12
1400000US06037276606,6037276606,2018,2511,10,0,10
1400000US06037276607,6037276607,2018,2527,8,0,8
1400000US06037276608,6037276608,2018,1904,6,0,6
1400000US06037277000,6037277000,2018,5422,6,0,6
1400000US06037277100,6037277100,2018,3194,0,0,0
1400000US06037277200,6037277200,2018,2336,16,0,16
1400000US06037277400,6037277400,2018,1573,119,0,119
1400000US06037278001,6037278001,2018,2570,34,0,34
1400000US06037278102,6037278102,2018,3118,22,0,22
1400000US06037291110,6037291110,2018,3951,12,0,12
1400000US06037291120,6037291120,2018,2384,6,0,6
1400000US06037291130,6037291130,2018,3533,7,0,7
1400000US06037291210,6037291210,2018,5717,6,0,6
1400000US06037291220,6037291220,2018,3769,20,0,20
1400000US06037291300,6037291300,2018,2693,62,0,62
1400000US06037292001,6037292001,2018,5719,43,0,43
1400000US06037292002,6037292002,2018,759,6,0,6
1400000US06037293203,6037293203,2018,3012,0,0,0
1400000US06037293204,6037293204,2018,3913,0,0,0
1400000US06037293205,6037293205,2018,3843,3,0,3
1400000US06037293206,6037293206,2018,2520,2,0,2
1400000US06037293301,6037293301,2018,3020,0,0,0
1400000US06037293302,6037293302,2018,5698,16,0,16
1400000US06037293304,6037293304,2018,4466,12,0,12
1400000US06037293306,6037293306,2018,2479,0,0,0
1400000US06037293307,6037293307,2018,2601,6,0,6
1400000US06037294110,6037294110,2018,4277,8,0,8
1400000US06037294120,6037294120,2018,2475,7,0,7
1400000US06037294200,6037294200,2018,5201,117,0,117
1400000US06037294301,6037294301,2018,2639,6,0,6
1400000US06037294302,6037294302,2018,4440,15,0,15
1400000US06037294410,6037294410,2018,5048,22,0,22
1400000US06037294421,6037294421,2018,2989,48,0,48
1400000US06037294510,6037294510,2018,4721,1,0,1
1400000US06037294520,6037294520,2018,3866,2,0,2
1400000US06037294610,6037294610,2018,4404,5,0,5
1400000US06037294620,6037294620,2018,4540,21,0,21
1400000US06037294701,6037294701,2018,3226,106,46,60
1400000US06037294810,6037294810,2018,4101,17,0,17
1400000US06037294820,6037294820,2018,3783,34,0,34
1400000US06037294830,6037294830,2018,3921,58,19,39
1400000US06037294900,6037294900,2018,3748,5,0,5
1400000US06037295103,6037295103,2018,4938,38,0,38
1400000US06037296210,6037296210,2018,3161,0,0,0
1400000US06037296220,6037296220,2018,4500,63,0,63
1400000US06037296300,6037296300,2018,5011,11,0,11
1400000US06037296401,6037296401,2018,3298,18,0,18
1400000US06037296402,6037296402,2018,3182,13,0,13
1400000US06037296500,6037296500,2018,4010,46,0,46
1400000US06037296600,6037296600,2018,5000,23,0,23
1400000US06037296901,6037296901,2018,4041,5,0,5
1400000US06037296902,6037296902,2018,4104,118,118,0
1400000US06037297001,6037297001,2018,2479,0,0,0
1400000US06037297002,6037297002,2018,2781,0,0,0
1400000US06037297110,6037297110,2018,4946,117,0,117
1400000US06037297120,6037297120,2018,3136,11,0,11
1400000US06037297201,6037297201,2018,4121,3,0,3
1400000US06037297202,6037297202,2018,4153,0,0,0
1400000US06037297300,6037297300,2018,2260,1,0,1
1400000US06037297400,6037297400,2018,3701,3,0,3
1400000US06037297501,6037297501,2018,2749,3,0,3
1400000US06037297502,6037297502,2018,2487,2,0,2
1400000US06037297601,6037297601,2018,2763,7,0,7
1400000US06037297602,6037297602,2018,4048,0,0,0
1400000US06037300100,6037300100,2018,0,0,0,0
1400000US06037300200,6037300200,2018,0,2,0,2
1400000US06037300301,6037300301,2018,0,0,0,0
1400000US06037300400,6037300400,2018,0,0,0,0
1400000US06037300501,6037300501,2018,0,0,0,0
1400000US06037300503,6037300503,2018,0,0,0,0
1400000US06037300601,6037300601,2018,0,0,0,0
1400000US06037300701,6037300701,2018,0,0,0,0
1400000US06037300702,6037300702,2018,0,0,0,0
1400000US06037300800,6037300800,2018,0,0,0,0
1400000US06037300901,6037300901,2018,0,0,0,0
1400000US06037301000,6037301000,2018,0,0,0,0
1400000US06037301400,6037301400,2018,0,0,0,0
1400000US06037301501,6037301501,2018,0,0,0,0
1400000US06037301502,6037301502,2018,0,0,0,0
1400000US06037301601,6037301601,2018,0,0,0,0
1400000US06037301702,6037301702,2018,0,0,0,0
1400000US06037302102,6037302102,2018,0,0,0,0
1400000US06037302506,6037302506,2018,0,0,0,0
1400000US06037310100,6037310100,2018,0,0,0,0
1400000US06037310201,6037310201,2018,5475,0,0,0
1400000US06037310202,6037310202,2018,0,3,0,3
1400000US06037310300,6037310300,2018,2668,0,0,0
1400000US06037310400,6037310400,2018,3213,2,0,2
1400000US06037310501,6037310501,2018,4005,38,20,18
1400000US06037310601,6037310601,2018,6799,5,0,5
1400000US06037310602,6037310602,2018,2814,9,0,9
1400000US06037310701,6037310701,2018,2451,13,0,13
1400000US06037310703,6037310703,2018,0,3,0,3
1400000US06037310704,6037310704,2018,3370,8,0,8
1400000US06037310705,6037310705,2018,3790,9,0,9
1400000US06037310800,6037310800,2018,5224,34,0,34
1400000US06037310900,6037310900,2018,6401,9,0,9
1400000US06037311000,6037311000,2018,3845,6,0,6
1400000US06037311100,6037311100,2018,4064,11,0,11
1400000US06037311200,6037311200,2018,3199,5,0,5
1400000US06037311300,6037311300,2018,3963,0,0,0
1400000US06037311400,6037311400,2018,2299,1,0,1
1400000US06037311500,6037311500,2018,5682,5,0,5
1400000US06037311601,6037311601,2018,4193,4,0,4
1400000US06037311602,6037311602,2018,2730,2,0,2
1400000US06037311700,6037311700,2018,5876,19,0,19
1400000US06037311801,6037311801,2018,0,5,5,0
1400000US06037311802,6037311802,2018,3923,3,0,3
1400000US06037320101,6037320101,2018,2710,1,0,1
1400000US06037320102,6037320102,2018,4857,1,0,1
1400000US06037320201,6037320201,2018,4413,5,0,5
1400000US06037320202,6037320202,2018,5766,18,0,18
1400000US06037320300,6037320300,2018,6835,16,0,16
1400000US06037400205,6037400205,2018,3507,1,0,1
1400000US06037400206,6037400206,2018,4811,0,0,0
1400000US06037400207,6037400207,2018,4203,2,0,2
1400000US06037400208,6037400208,2018,656,0,0,0
1400000US06037400209,6037400209,2018,5366,0,0,0
1400000US06037400304,6037400304,2018,7483,1,0,1
1400000US06037400402,6037400402,2018,4349,1,0,1
1400000US06037400403,6037400403,2018,4591,0,0,0
1400000US06037400404,6037400404,2018,4561,5,0,5
1400000US06037400501,6037400501,2018,2754,1,0,1
1400000US06037400602,6037400602,2018,4207,19,0,19
1400000US06037400603,6037400603,2018,5110,56,0,56
1400000US06037400605,6037400605,2018,5236,5,0,5
1400000US06037400801,6037400801,2018,8508,11,0,11
1400000US06037401001,6037401001,2018,3282,0,0,0
1400000US06037401002,6037401002,2018,3822,1,0,1
1400000US06037401101,6037401101,2018,5582,3,0,3
1400000US06037401102,6037401102,2018,3194,23,0,23
1400000US06037401201,6037401201,2018,3332,0,0,0
1400000US06037401202,6037401202,2018,4787,3,0,3
1400000US06037401203,6037401203,2018,5316,0,0,0
1400000US06037401303,6037401303,2018,2311,0,0,0
1400000US06037401304,6037401304,2018,4969,0,0,0
1400000US06037401311,6037401311,2018,6144,10,0,10
1400000US06037401312,6037401312,2018,5409,0,0,0
1400000US06037401500,6037401500,2018,6708,2,0,2
1400000US06037401601,6037401601,2018,5362,1,0,1
1400000US06037401602,6037401602,2018,6264,3,0,3
1400000US06037401705,6037401705,2018,3531,7,0,7
1400000US06037401706,6037401706,2018,4469,2,0,2
1400000US06037401707,6037401707,2018,6860,3,0,3
1400000US06037401801,6037401801,2018,4855,2,0,2
1400000US06037401802,6037401802,2018,3342,2,0,2
1400000US06037401901,6037401901,2018,4025,0,0,0
1400000US06037401902,6037401902,2018,5961,10,9,1
1400000US06037402001,6037402001,2018,3207,2,0,2
1400000US06037402002,6037402002,2018,4186,4,0,4
1400000US06037402101,6037402101,2018,5198,43,43,0
1400000US06037402102,6037402102,2018,4801,24,11,13
1400000US06037402200,6037402200,2018,7700,43,8,35
1400000US06037402301,6037402301,2018,5813,0,0,0
1400000US06037402303,6037402303,2018,3858,126,118,8
1400000US06037402304,6037402304,2018,4381,17,0,17
1400000US06037402403,6037402403,2018,5143,3,0,3
1400000US06037402404,6037402404,2018,1894,0,0,0
1400000US06037402405,6037402405,2018,3026,3,0,3
1400000US06037402406,6037402406,2018,5099,5,0,5
1400000US06037402501,6037402501,2018,6137,99,0,99
1400000US06037402503,6037402503,2018,4116,4,0,4
1400000US06037402504,6037402504,2018,2826,2,0,2
1400000US06037402601,6037402601,2018,3300,9,0,9
1400000US06037402602,6037402602,2018,3977,10,0,10
1400000US06037402702,6037402702,2018,6564,62,0,62
1400000US06037402703,6037402703,2018,4735,7,0,7
1400000US06037402705,6037402705,2018,3202,0,0,0
1400000US06037402706,6037402706,2018,4166,3,0,3
1400000US06037402801,6037402801,2018,4938,60,0,60
1400000US06037402803,6037402803,2018,3054,8,0,8
1400000US06037402804,6037402804,2018,4152,4,0,4
1400000US06037402902,6037402902,2018,6923,10,0,10
1400000US06037402903,6037402903,2018,4542,24,0,24
1400000US06037402904,6037402904,2018,3672,4,0,4
1400000US06037403000,6037403000,2018,7307,55,0,55
1400000US06037403305,6037403305,2018,2274,0,0,0
1400000US06037403316,6037403316,2018,6765,2,0,2
1400000US06037403317,6037403317,2018,4936,1,0,1
1400000US06037403318,6037403318,2018,6322,2,0,2
1400000US06037403319,6037403319,2018,4348,0,0,0
1400000US06037403320,6037403320,2018,5008,0,0,0
1400000US06037403321,6037403321,2018,6154,0,0,0
1400000US06037403323,6037403323,2018,5500,0,0,0
1400000US06037403324,6037403324,2018,6010,0,0,0
1400000US06037403325,6037403325,2018,6257,0,0,0
1400000US06037403326,6037403326,2018,1199,1,0,1
1400000US06037403327,6037403327,2018,6097,1,0,1
1400000US06037403328,6037403328,2018,4211,2,0,2
1400000US06037403401,6037403401,2018,5518,3,0,3
1400000US06037403402,6037403402,2018,3706,0,0,0
1400000US06037403403,6037403403,2018,4930,4,0,4
1400000US06037403404,6037403404,2018,2595,0,0,0
1400000US06037403407,6037403407,2018,2116,0,0,0
1400000US06037403408,6037403408,2018,6505,0,0,0
1400000US06037403409,6037403409,2018,4701,1,0,1
1400000US06037403500,6037403500,2018,1919,0,0,0
1400000US06037403601,6037403601,2018,6734,2,0,2
1400000US06037403702,6037403702,2018,3514,3,0,3
1400000US06037403703,6037403703,2018,4683,2,0,2
1400000US06037403721,6037403721,2018,4929,12,0,12
1400000US06037403722,6037403722,2018,5990,17,0,17
1400000US06037403801,6037403801,2018,6624,7,0,7
1400000US06037403802,6037403802,2018,6154,11,0,11
1400000US06037403901,6037403901,2018,3286,13,0,13
1400000US06037403902,6037403902,2018,5013,1,0,1
1400000US06037404000,6037404000,2018,4946,0,0,0
1400000US06037404100,6037404100,2018,7006,0,0,0
1400000US06037404201,6037404201,2018,3874,12,0,12
1400000US06037404203,6037404203,2018,4015,11,0,11
1400000US06037404301,6037404301,2018,5544,6,0,6
1400000US06037404302,6037404302,2018,2240,3,0,3
1400000US06037404401,6037404401,2018,3964,9,0,9
1400000US06037404402,6037404402,2018,4752,19,0,19
1400000US06037404501,6037404501,2018,2525,14,0,14
1400000US06037404503,6037404503,2018,2903,3,0,3
1400000US06037404504,6037404504,2018,4492,5,0,5
1400000US06037404600,6037404600,2018,1474,24,0,24
1400000US06037404701,6037404701,2018,5608,49,0,49
1400000US06037404702,6037404702,2018,5882,25,0,25
1400000US06037404703,6037404703,2018,3265,77,0,77
1400000US06037404804,6037404804,2018,5569,12,0,12
1400000US06037404805,6037404805,2018,2645,5,0,5
1400000US06037404806,6037404806,2018,6410,56,0,56
1400000US06037404901,6037404901,2018,5779,2,0,2
1400000US06037404902,6037404902,2018,4283,7,0,7
1400000US06037404903,6037404903,2018,2728,2,0,2
1400000US06037405001,6037405001,2018,6006,2,0,2
1400000US06037405002,6037405002,2018,3084,4,0,4
1400000US06037405101,6037405101,2018,5631,10,0,10
1400000US06037405102,6037405102,2018,4416,5,0,5
1400000US06037405201,6037405201,2018,4830,10,0,10
1400000US06037405202,6037405202,2018,5216,2,0,2
1400000US06037405203,6037405203,2018,3807,17,0,17
1400000US06037405301,6037405301,2018,3618,0,0,0
1400000US06037405302,6037405302,2018,6037,1,0,1
1400000US06037405400,6037405400,2018,5347,10,0,10
1400000US06037405500,6037405500,2018,6804,13,0,13
1400000US06037405600,6037405600,2018,5746,5,0,5
1400000US06037405701,6037405701,2018,3844,0,0,0
1400000US06037405702,6037405702,2018,5253,3,0,3
1400000US06037405800,6037405800,2018,5766,33,0,33
1400000US06037405900,6037405900,2018,3875,4,0,4
1400000US06037406000,6037406000,2018,5179,13,0,13
1400000US06037406101,6037406101,2018,3450,11,7,4
1400000US06037406103,6037406103,2018,7982,4,0,4
1400000US06037406201,6037406201,2018,2497,5,0,5
1400000US06037406300,6037406300,2018,6483,144,0,144
1400000US06037406413,6037406413,2018,7652,3,0,3
1400000US06037406500,6037406500,2018,6537,3,0,3
1400000US06037406601,6037406601,2018,5741,2,0,2
1400000US06037406602,6037406602,2018,5939,0,0,0
1400000US06037406701,6037406701,2018,3139,0,0,0
1400000US06037406702,6037406702,2018,5972,79,0,79
1400000US06037406801,6037406801,2018,4896,0,0,0
1400000US06037406903,6037406903,2018,8699,4,0,4
1400000US06037407001,6037407001,2018,5822,0,0,0
1400000US06037407002,6037407002,2018,4169,17,0,17
1400000US06037407101,6037407101,2018,4827,0,0,0
1400000US06037407102,6037407102,2018,5664,0,0,0
1400000US06037407201,6037407201,2018,3310,0,0,0
1400000US06037407202,6037407202,2018,4137,0,0,0
1400000US06037407301,6037407301,2018,4859,0,0,0
1400000US06037407302,6037407302,2018,3623,0,0,0
1400000US06037407400,6037407400,2018,2008,0,0,0
1400000US06037407501,6037407501,2018,4519,9,0,9
1400000US06037407502,6037407502,2018,4067,0,0,0
1400000US06037407601,6037407601,2018,4473,2,0,2
1400000US06037407602,6037407602,2018,3918,2,0,2
1400000US06037407701,6037407701,2018,5021,0,0,0
1400000US06037407702,6037407702,2018,6887,9,0,9
1400000US06037407801,6037407801,2018,5621,5,0,5
1400000US06037407802,6037407802,2018,3679,3,0,3
1400000US06037407901,6037407901,2018,4716,0,0,0
1400000US06037407902,6037407902,2018,2166,0,0,0
1400000US06037408003,6037408003,2018,4142,0,0,0
1400000US06037408004,6037408004,2018,2515,5,0,5
1400000US06037408005,6037408005,2018,5047,0,0,0
1400000US06037408006,6037408006,2018,3634,2,0,2
1400000US06037408133,6037408133,2018,5601,8,0,8
1400000US06037408134,6037408134,2018,2768,0,0,0
1400000US06037408135,6037408135,2018,3821,0,0,0
1400000US06037408136,6037408136,2018,3861,0,0,0
1400000US06037408137,6037408137,2018,4060,3,0,3
1400000US06037408138,6037408138,2018,5623,0,0,0
1400000US06037408139,6037408139,2018,4241,2,0,2
1400000US06037408140,6037408140,2018,3999,0,0,0
1400000US06037408141,6037408141,2018,5209,3,0,3
1400000US06037408212,6037408212,2018,5468,8,0,8
1400000US06037408213,6037408213,2018,1186,1,0,1
1400000US06037408301,6037408301,2018,5926,8,0,8
1400000US06037408302,6037408302,2018,4340,29,0,29
1400000US06037408303,6037408303,2018,4355,0,0,0
1400000US06037408401,6037408401,2018,4267,25,0,25
1400000US06037408402,6037408402,2018,5939,243,239,4
1400000US06037408503,6037408503,2018,5790,0,0,0
1400000US06037408504,6037408504,2018,4988,0,0,0
1400000US06037408505,6037408505,2018,2529,0,0,0
1400000US06037408623,6037408623,2018,3113,4,0,4
1400000US06037408624,6037408624,2018,3179,0,0,0
1400000US06037408625,6037408625,2018,4095,1,0,1
1400000US06037408626,6037408626,2018,4623,15,0,15
1400000US06037408627,6037408627,2018,3094,0,0,0
1400000US06037408628,6037408628,2018,5197,0,0,0
1400000US06037408629,6037408629,2018,2699,1,0,1
1400000US06037408631,6037408631,2018,5301,8,0,8
1400000US06037408703,6037408703,2018,6524,0,0,0
1400000US06037408705,6037408705,2018,5418,8,8,0
1400000US06037408707,6037408707,2018,6825,4,0,4
1400000US06037408722,6037408722,2018,4527,0,0,0
1400000US06037408724,6037408724,2018,5416,4,0,4
1400000US06037408725,6037408725,2018,6081,1,0,1
1400000US06037408800,6037408800,2018,4033,104,8,96
1400000US06037408900,6037408900,2018,5664,0,0,0
1400000US06037409000,6037409000,2018,7204,37,0,37
1400000US06037409100,6037409100,2018,5786,30,0,30
1400000US06037430003,6037430003,2018,4608,0,0,0
1400000US06037430004,6037430004,2018,3589,1,0,1
1400000US06037430005,6037430005,2018,3314,0,0,0
1400000US06037430101,6037430101,2018,5381,14,0,14
1400000US06037430102,6037430102,2018,4904,0,0,0
1400000US06037430200,6037430200,2018,1182,0,0,0
1400000US06037430301,6037430301,2018,4490,1,0,1
1400000US06037430302,6037430302,2018,5624,0,0,0
1400000US06037430400,6037430400,2018,4877,0,0,0
1400000US06037430501,6037430501,2018,0,0,0,0
1400000US06037430502,6037430502,2018,0,0,0,0
1400000US06037430600,6037430600,2018,0,2,0,2
1400000US06037430701,6037430701,2018,5435,0,0,0
1400000US06037430721,6037430721,2018,3567,0,0,0
1400000US06037430723,6037430723,2018,4590,0,0,0
1400000US06037430724,6037430724,2018,4895,0,0,0
1400000US06037430801,6037430801,2018,7046,1,0,1
1400000US06037430802,6037430802,2018,4285,0,0,0
1400000US06037430803,6037430803,2018,5408,0,0,0
1400000US06037430901,6037430901,2018,4472,5,0,5
1400000US06037430902,6037430902,2018,4622,0,0,0
1400000US06037431002,6037431002,2018,3160,22,0,22
1400000US06037431003,6037431003,2018,3573,7,0,7
1400000US06037431004,6037431004,2018,3793,8,0,8
1400000US06037431100,6037431100,2018,7537,27,0,27
1400000US06037431200,6037431200,2018,6070,0,0,0
1400000US06037431300,6037431300,2018,2715,0,0,0
1400000US06037431400,6037431400,2018,4157,0,0,0
1400000US06037431501,6037431501,2018,4544,0,0,0
1400000US06037431502,6037431502,2018,4210,29,0,29
1400000US06037431600,6037431600,2018,4489,0,0,0
1400000US06037431701,6037431701,2018,6452,0,0,0
1400000US06037431800,6037431800,2018,5465,0,0,0
1400000US06037431900,6037431900,2018,4156,7,0,7
1400000US06037432001,6037432001,2018,2628,0,0,0
1400000US06037432002,6037432002,2018,5427,0,0,0
1400000US06037432101,6037432101,2018,4141,0,0,0
1400000US06037432102,6037432102,2018,5803,2,0,2
1400000US06037432201,6037432201,2018,4836,2,0,2
1400000US06037432202,6037432202,2018,4120,0,0,0
1400000US06037432300,6037432300,2018,4551,12,0,12
1400000US06037432401,6037432401,2018,3633,9,0,9
1400000US06037432402,6037432402,2018,6858,0,0,0
1400000US06037432501,6037432501,2018,3424,0,0,0
1400000US06037432502,6037432502,2018,5639,1,0,1
1400000US06037432601,6037432601,2018,7069,24,0,24
1400000US06037432602,6037432602,2018,4699,5,0,5
1400000US06037432700,6037432700,2018,5673,19,0,19
1400000US06037432801,6037432801,2018,2681,46,0,46
1400000US06037432802,6037432802,2018,5393,1,0,1
1400000US06037432901,6037432901,2018,4332,5,0,5
1400000US06037432902,6037432902,2018,3460,0,0,0
1400000US06037433103,6037433103,2018,6197,19,0,19
1400000US06037433200,6037433200,2018,6226,8,0,8
1400000US06037433302,6037433302,2018,1593,35,0,35
1400000US06037433304,6037433304,2018,5153,74,0,74
1400000US06037433305,6037433305,2018,5194,9,0,9
1400000US06037433306,6037433306,2018,3264,0,0,0
1400000US06037433307,6037433307,2018,3058,16,0,16
1400000US06037433402,6037433402,2018,4472,30,0,30
1400000US06037433403,6037433403,2018,4693,11,0,11
1400000US06037433505,6037433505,2018,4286,6,0,6
1400000US06037433506,6037433506,2018,4595,30,0,30
1400000US06037433601,6037433601,2018,5209,0,0,0
1400000US06037433602,6037433602,2018,3015,44,0,44
1400000US06037433803,6037433803,2018,630,6,0,6
1400000US06037433804,6037433804,2018,6699,19,0,19
1400000US06037433901,6037433901,2018,5718,110,29,81
1400000US06037433903,6037433903,2018,4081,8,0,8
1400000US06037434001,6037434001,2018,4170,52,0,52
1400000US06037434003,6037434003,2018,4444,35,0,35
1400000US06037434004,6037434004,2018,2844,11,0,11
1400000US06037434100,6037434100,2018,5873,19,0,19
1400000US06037460002,6037460002,2018,0,0,0,0
1400000US06037460101,6037460101,2018,0,0,0,0
1400000US06037460200,6037460200,2018,5584,1,0,1
1400000US06037460301,6037460301,2018,0,0,0,0
1400000US06037460302,6037460302,2018,0,25,25,0
1400000US06037460401,6037460401,2018,0,1,0,1
1400000US06037460501,6037460501,2018,0,0,0,0
1400000US06037460502,6037460502,2018,4419,0,0,0
1400000US06037460601,6037460601,2018,0,0,0,0
1400000US06037460700,6037460700,2018,0,0,0,0
1400000US06037460800,6037460800,2018,0,0,0,0
1400000US06037460900,6037460900,2018,0,0,0,0
1400000US06037461000,6037461000,2018,0,15,0,15
1400000US06037461100,6037461100,2018,0,7,0,7
1400000US06037461200,6037461200,2018,0,4,0,4
1400000US06037461300,6037461300,2018,0,2,0,2
