geoid,geoid20,year,denom_total_pop,pm25_concentration
1400000US06037190402,6037190402,2014,2487,12.35
1400000US06037190510,6037190510,2014,4227,12.36
1400000US06037190520,6037190520,2014,3728,12.37
1400000US06037190701,6037190701,2014,2327,12.33
1400000US06037190702,6037190702,2014,1052,12.33
1400000US06037190801,6037190801,2014,2594,12.37
1400000US06037190802,6037190802,2014,2784,12.36
1400000US06037190901,6037190901,2014,4742,12.39
1400000US06037190902,6037190902,2014,3960,12.38
1400000US06037191000,6037191000,2014,3228,12.34
1400000US06037191110,6037191110,2014,3338,12.39
1400000US06037191120,6037191120,2014,4135,12.41
1400000US06037191201,6037191201,2014,4591,12.39
1400000US06037191203,6037191203,2014,2922,12.42
1400000US06037191204,6037191204,2014,2124,12.42
1400000US06037191301,6037191301,2014,2327,12.44
1400000US06037191302,6037191302,2014,2422,12.42
1400000US06037191410,6037191410,2014,5092,12.45
1400000US06037191420,6037191420,2014,3365,12.47
1400000US06037191500,6037191500,2014,5551,12.45
1400000US06037191610,6037191610,2014,4502,12.44
1400000US06037191620,6037191620,2014,2789,12.43
1400000US06037191710,6037191710,2014,3231,12.42
1400000US06037191720,6037191720,2014,3770,12.42
1400000US06037191810,6037191810,2014,3498,12.39
1400000US06037191820,6037191820,2014,2647,12.41
1400000US06037191901,6037191901,2014,3355,12.36
1400000US06037191902,6037191902,2014,2867,12.39
1400000US06037192001,6037192001,2014,2466,12.37
1400000US06037192002,6037192002,2014,2735,12.36
1400000US06037192300,6037192300,2014,2799,12.43
1400000US06037192410,6037192410,2014,3628,12.45
1400000US06037192420,6037192420,2014,3637,12.46
1400000US06037192510,6037192510,2014,3670,12.47
1400000US06037192520,6037192520,2014,5067,12.47
1400000US06037192610,6037192610,2014,4389,12.48
1400000US06037192620,6037192620,2014,3868,12.49
1400000US06037192700,6037192700,2014,3513,12.49
1400000US06037194101,6037194101,2014,3091,12.21
1400000US06037194102,6037194102,2014,3458,12.15
1400000US06037194200,6037194200,2014,3588,12.21
1400000US06037194300,6037194300,2014,3029,12.19
1400000US06037194401,6037194401,2014,2461,12.34
1400000US06037194402,6037194402,2014,3335,12.31
1400000US06037194500,6037194500,2014,2037,12.35
1400000US06037195100,6037195100,2014,4717,12.43
1400000US06037195201,6037195201,2014,2834,12.37
1400000US06037195202,6037195202,2014,3185,12.4
1400000US06037195300,6037195300,2014,3203,12.41
1400000US06037195400,6037195400,2014,4395,12.46
1400000US06037195500,6037195500,2014,4971,12.49
1400000US06037195600,6037195600,2014,3340,12.52
1400000US06037195710,6037195710,2014,4328,12.54
1400000US06037195720,6037195720,2014,2304,12.55
1400000US06037195802,6037195802,2014,2881,12.53
1400000US06037195803,6037195803,2014,2603,12.5
1400000US06037195804,6037195804,2014,2643,12.52
1400000US06037195901,6037195901,2014,2235,12.46
1400000US06037195902,6037195902,2014,1905,12.48
1400000US06037195903,6037195903,2014,2216,12.5
1400000US06037197200,6037197200,2014,3757,12.52
1400000US06037197300,6037197300,2014,3909,12.54
1400000US06037197410,6037197410,2014,3704,12.49
1400000US06037197420,6037197420,2014,3509,12.52
1400000US06037197500,6037197500,2014,3889,12.56
1400000US06037197600,6037197600,2014,2376,12.58
1400000US06037197700,6037197700,2014,5103,12.59
1400000US06037199001,6037199001,2014,811,12.57
1400000US06037199002,6037199002,2014,4431,12.57
1400000US06037199110,6037199110,2014,2710,12.6
1400000US06037199120,6037199120,2014,4086,12.63
1400000US06037199201,6037199201,2014,4089,12.6
1400000US06037199202,6037199202,2014,3031,12.59
1400000US06037199300,6037199300,2014,3848,12.54
1400000US06037199400,6037199400,2014,4668,12.55
1400000US06037199700,6037199700,2014,3411,12.62
1400000US06037199801,6037199801,2014,2983,12.62
1400000US06037199802,6037199802,2014,2648,12.62
1400000US06037199900,6037199900,2014,2683,12.63
1400000US06037201110,6037201110,2014,2574,12.56
1400000US06037201120,6037201120,2014,4097,12.57
1400000US06037201200,6037201200,2014,2519,12.58
1400000US06037201301,6037201301,2014,3442,12.57
1400000US06037201302,6037201302,2014,3732,12.53
1400000US06037201401,6037201401,2014,4803,12.61
1400000US06037201402,6037201402,2014,4311,12.64
1400000US06037201501,6037201501,2014,5306,12.6
1400000US06037201503,6037201503,2014,3323,12.6
1400000US06037201504,6037201504,2014,2428,12.62
1400000US06037201601,6037201601,2014,2288,12.64
1400000US06037201602,6037201602,2014,2840,12.63
1400000US06037201700,6037201700,2014,5093,12.66
1400000US06037203100,6037203100,2014,4839,12.66
1400000US06037203200,6037203200,2014,4844,12.68
1400000US06037203300,6037203300,2014,2607,12.65
1400000US06037203500,6037203500,2014,3064,12.65
1400000US06037203601,6037203601,2014,3216,12.67
1400000US06037203602,6037203602,2014,2178,12.67
1400000US06037203710,6037203710,2014,3259,12.68
1400000US06037203720,6037203720,2014,4001,12.69
1400000US06037203800,6037203800,2014,4589,12.7
1400000US06037203900,6037203900,2014,2944,12.71
1400000US06037204110,6037204110,2014,3078,12.7
1400000US06037204120,6037204120,2014,2650,12.71
1400000US06037204200,6037204200,2014,3303,12.69
1400000US06037204300,6037204300,2014,4787,12.7
1400000US06037204410,6037204410,2014,2363,12.68
1400000US06037204420,6037204420,2014,3138,12.69
1400000US06037204600,6037204600,2014,4101,12.69
1400000US06037204700,6037204700,2014,4972,12.7
1400000US06037204810,6037204810,2014,4478,12.71
1400000US06037204820,6037204820,2014,2274,12.72
1400000US06037204910,6037204910,2014,3105,12.72
1400000US06037204920,6037204920,2014,2598,12.72
1400000US06037205110,6037205110,2014,3766,12.71
1400000US06037205120,6037205120,2014,3618,12.71
1400000US06037206010,6037206010,2014,3127,12.6
1400000US06037206020,6037206020,2014,7883,12.64
1400000US06037206050,6037206050,2014,2175,12.7
1400000US06037206051,6037206051,2014,2331,12.69
1400000US06037206052,6037206052,2014,578,12.69
1400000US06037206053,6037206053,2014,3080,12.67
1400000US06037206054,6037206054,2014,2184,12.67
1400000US06037206201,6037206201,2014,1175,12.65
1400000US06037206202,6037206202,2014,2211,12.65
1400000US06037206301,6037206301,2014,1656,12.67
1400000US06037206302,6037206302,2014,568,12.67
1400000US06037206303,6037206303,2014,5316,12.67
1400000US06037207101,6037207101,2014,3047,12.61
1400000US06037207102,6037207102,2014,2553,12.63
1400000US06037207103,6037207103,2014,2077,12.61
1400000US06037207303,6037207303,2014,1861,12.65
1400000US06037207304,6037207304,2014,529,12.65
1400000US06037207305,6037207305,2014,2132,12.65
1400000US06037207306,6037207306,2014,2388,12.65
1400000US06037207307,6037207307,2014,723,12.65
1400000US06037207308,6037207308,2014,679,12.65
1400000US06037207400,6037207400,2014,1363,12.63
1400000US06037207501,6037207501,2014,2218,12.62
1400000US06037207502,6037207502,2014,2589,12.63
1400000US06037207711,6037207711,2014,1568,12.64
1400000US06037207712,6037207712,2014,921,12.64
1400000US06037207901,6037207901,2014,937,12.65
1400000US06037207902,6037207902,2014,3226,12.65
1400000US06037208001,6037208001,2014,4088,12.6
1400000US06037208002,6037208002,2014,2805,12.6
1400000US06037208301,6037208301,2014,2201,12.59
1400000US06037208302,6037208302,2014,4360,12.59
1400000US06037208401,6037208401,2014,3770,12.58
1400000US06037208402,6037208402,2014,2775,12.57
1400000US06037208501,6037208501,2014,2656,12.56
1400000US06037208502,6037208502,2014,3571,12.57
1400000US06037208610,6037208610,2014,4195,12.53
1400000US06037208620,6037208620,2014,4660,12.55
1400000US06037208710,6037208710,2014,4309,12.56
1400000US06037208720,6037208720,2014,4179,12.57
1400000US06037208801,6037208801,2014,2995,12.58
1400000US06037208802,6037208802,2014,2906,12.57
1400000US06037208902,6037208902,2014,2339,12.6
1400000US06037208903,6037208903,2014,4019,12.59
1400000US06037208904,6037208904,2014,3926,12.59
1400000US06037209103,6037209103,2014,3216,12.61
1400000US06037209104,6037209104,2014,2434,12.6
1400000US06037209105,6037209105,2014,1438,12.61
1400000US06037209106,6037209106,2014,3829,12.61
1400000US06037209201,6037209201,2014,1139,12.62
1400000US06037209202,6037209202,2014,1646,12.62
1400000US06037209300,6037209300,2014,5021,12.62
1400000US06037209401,6037209401,2014,3914,12.59
1400000US06037209402,6037209402,2014,3728,12.6
1400000US06037209403,6037209403,2014,3600,12.61
1400000US06037209510,6037209510,2014,2692,12.6
1400000US06037209520,6037209520,2014,2791,12.61
1400000US06037209810,6037209810,2014,2472,12.61
1400000US06037209820,6037209820,2014,2968,12.62
1400000US06037210010,6037210010,2014,3520,12.62
1400000US06037211000,6037211000,2014,4431,12.47
1400000US06037211121,6037211121,2014,2351,12.53
1400000US06037211122,6037211122,2014,3075,12.52
1400000US06037211123,6037211123,2014,1576,12.55
1400000US06037211124,6037211124,2014,3618,12.55
1400000US06037211201,6037211201,2014,2645,12.5
1400000US06037211202,6037211202,2014,2645,12.51
1400000US06037211310,6037211310,2014,3846,12.51
1400000US06037211320,6037211320,2014,3184,12.52
1400000US06037211410,6037211410,2014,3095,12.49
1400000US06037211420,6037211420,2014,3859,12.5
1400000US06037211500,6037211500,2014,4355,12.48
1400000US06037211701,6037211701,2014,2827,12.5
1400000US06037211703,6037211703,2014,4750,12.51
1400000US06037211704,6037211704,2014,3016,12.52
1400000US06037211802,6037211802,2014,4192,12.53
1400000US06037211803,6037211803,2014,3529,12.52
1400000US06037211804,6037211804,2014,3221,12.52
1400000US06037211910,6037211910,2014,4657,12.53
1400000US06037211921,6037211921,2014,2474,12.54
1400000US06037211922,6037211922,2014,3389,12.53
1400000US06037212101,6037212101,2014,2507,12.55
1400000US06037212102,6037212102,2014,2446,12.54
1400000US06037212202,6037212202,2014,3612,12.58
1400000US06037212203,6037212203,2014,2679,12.57
1400000US06037212204,6037212204,2014,3344,12.57
1400000US06037212303,6037212303,2014,3326,12.56
1400000US06037212304,6037212304,2014,1804,12.55
1400000US06037212305,6037212305,2014,2865,12.57
1400000US06037212306,6037212306,2014,3052,12.57
1400000US06037212410,6037212410,2014,3903,12.55
1400000US06037212420,6037212420,2014,3228,12.56
1400000US06037212501,6037212501,2014,2165,12.56
1400000US06037212502,6037212502,2014,2767,12.55
1400000US06037212610,6037212610,2014,4074,12.53
1400000US06037212620,6037212620,2014,4341,12.54
1400000US06037212701,6037212701,2014,2430,12.54
1400000US06037212702,6037212702,2014,3635,12.52
1400000US06037212800,6037212800,2014,4273,12.53
1400000US06037212900,6037212900,2014,4074,12.55
1400000US06037213100,6037213100,2014,2721,12.56
1400000US06037213201,6037213201,2014,4198,12.57
1400000US06037213202,6037213202,2014,3873,12.58
1400000US06037213310,6037213310,2014,3477,12.58
1400000US06037213320,6037213320,2014,2481,12.59
1400000US06037213401,6037213401,2014,4951,12.59
1400000US06037213402,6037213402,2014,4645,12.6
1400000US06037214000,6037214000,2014,3898,12.41
1400000US06037214100,6037214100,2014,3944,12.43
1400000US06037214400,6037214400,2014,2877,12.38
1400000US06037214501,6037214501,2014,2932,12.41
1400000US06037214503,6037214503,2014,3325,12.43
1400000US06037214504,6037214504,2014,2865,12.44
1400000US06037214505,6037214505,2014,2663,12.44
1400000US06037214600,6037214600,2014,2411,12.38
1400000US06037214700,6037214700,2014,2512,12.41
1400000US06037214800,6037214800,2014,2573,12.37
1400000US06037214902,6037214902,2014,2586,12.35
1400000US06037214903,6037214903,2014,1346,12.33
1400000US06037214904,6037214904,2014,1737,12.33
1400000US06037215101,6037215101,2014,2477,12.45
1400000US06037215102,6037215102,2014,3110,12.46
1400000US06037216100,6037216100,2014,2289,12.5
1400000US06037216201,6037216201,2014,2352,12.48
1400000US06037216202,6037216202,2014,2559,12.48
1400000US06037216301,6037216301,2014,2005,12.44
1400000US06037216302,6037216302,2014,2521,12.44
1400000US06037216401,6037216401,2014,4189,12.41
1400000US06037216402,6037216402,2014,2615,12.4
1400000US06037216700,6037216700,2014,3709,12.46
1400000US06037216800,6037216800,2014,3289,12.44
1400000US06037216901,6037216901,2014,3251,12.47
1400000US06037216902,6037216902,2014,1809,12.47
1400000US06037217001,6037217001,2014,2654,12.41
1400000US06037217002,6037217002,2014,4977,12.44
1400000US06037217101,6037217101,2014,2370,12.49
1400000US06037217102,6037217102,2014,3004,12.49
1400000US06037217200,6037217200,2014,3905,12.51
1400000US06037218110,6037218110,2014,3453,12.56
1400000US06037218120,6037218120,2014,4530,12.57
1400000US06037218210,6037218210,2014,4457,12.53
1400000US06037218220,6037218220,2014,4358,12.55
1400000US06037218300,6037218300,2014,5520,12.51
1400000US06037218400,6037218400,2014,4714,12.52
1400000US06037218500,6037218500,2014,2869,12.53
1400000US06037218600,6037218600,2014,3142,12.55
1400000US06037218701,6037218701,2014,2430,12.56
1400000US06037218702,6037218702,2014,2176,12.57
1400000US06037218800,6037218800,2014,2658,12.58
1400000US06037218900,6037218900,2014,5464,12.59
1400000US06037219010,6037219010,2014,2814,12.6
1400000US06037219020,6037219020,2014,4798,12.61
1400000US06037219300,6037219300,2014,3700,12.59
1400000US06037219500,6037219500,2014,1737,12.58
1400000US06037219700,6037219700,2014,4306,12.56
1400000US06037219800,6037219800,2014,3310,12.54
1400000US06037219901,6037219901,2014,5234,12.53
1400000US06037219902,6037219902,2014,4113,12.51
1400000US06037220000,6037220000,2014,5345,12.57
1400000US06037220100,6037220100,2014,2334,12.53
1400000US06037221110,6037221110,2014,3565,12.61
1400000US06037221120,6037221120,2014,3373,12.62
1400000US06037221210,6037221210,2014,3300,12.59
1400000US06037221220,6037221220,2014,3378,12.6
1400000US06037221302,6037221302,2014,4403,12.59
1400000US06037221303,6037221303,2014,2551,12.58
1400000US06037221304,6037221304,2014,3319,12.57
1400000US06037221401,6037221401,2014,3359,12.6
1400000US06037221402,6037221402,2014,2715,12.6
1400000US06037221500,6037221500,2014,3507,12.61
1400000US06037221601,6037221601,2014,3403,12.62
1400000US06037221602,6037221602,2014,2816,12.62
1400000US06037221710,6037221710,2014,2621,12.63
1400000US06037221810,6037221810,2014,2773,12.63
1400000US06037221820,6037221820,2014,3095,12.64
1400000US06037221900,6037221900,2014,3664,12.64
1400000US06037222001,6037222001,2014,3237,12.61
1400000US06037222002,6037222002,2014,4655,12.62
1400000US06037222100,6037222100,2014,3877,12.63
1400000US06037222200,6037222200,2014,3965,12.62
1400000US06037222500,6037222500,2014,4963,12.63
1400000US06037222600,6037222600,2014,5631,12.64
1400000US06037222700,6037222700,2014,3782,12.65
1400000US06037224010,6037224010,2014,2433,12.65
1400000US06037224020,6037224020,2014,2789,12.66
1400000US06037224200,6037224200,2014,2392,12.63
1400000US06037224310,6037224310,2014,2025,12.62
1400000US06037224320,6037224320,2014,3224,12.63
1400000US06037224410,6037224410,2014,3140,12.64
1400000US06037224420,6037224420,2014,2369,12.65
1400000US06037224600,6037224600,2014,3425,12.67
1400000US06037224701,6037224701,2014,1799,12.65
1400000US06037224702,6037224702,2014,3021,12.65
1400000US06037226001,6037226001,2014,2068,12.68
1400000US06037226002,6037226002,2014,1604,12.68
1400000US06037226410,6037226410,2014,3491,12.67
1400000US06037226420,6037226420,2014,4906,12.68
1400000US06037226701,6037226701,2014,2965,12.68
1400000US06037226702,6037226702,2014,3205,12.68
1400000US06037227010,6037227010,2014,4662,12.69
1400000US06037227020,6037227020,2014,3599,12.69
1400000US06037228100,6037228100,2014,4916,12.7
1400000US06037228210,6037228210,2014,3806,12.69
1400000US06037228220,6037228220,2014,4389,12.69
1400000US06037228310,6037228310,2014,4449,12.68
1400000US06037228320,6037228320,2014,3219,12.68
1400000US06037228410,6037228410,2014,3320,12.68
1400000US06037228420,6037228420,2014,3150,12.68
1400000US06037228500,6037228500,2014,5220,12.68
1400000US06037228600,6037228600,2014,5049,12.68
1400000US06037228710,6037228710,2014,4235,12.69
1400000US06037228720,6037228720,2014,4492,12.69
1400000US06037228800,6037228800,2014,5575,12.7
1400000US06037228900,6037228900,2014,3216,12.69
1400000US06037229100,6037229100,2014,4557,12.69
1400000US06037229200,6037229200,2014,4394,12.68
1400000US06037229300,6037229300,2014,5498,12.68
1400000US06037229410,6037229410,2014,3343,12.67
1400000US06037229420,6037229420,2014,4729,12.68
1400000US06037231100,6037231100,2014,3350,12.67
1400000US06037231210,6037231210,2014,3688,12.65
1400000US06037231220,6037231220,2014,3824,12.66
1400000US06037231301,6037231301,2014,1903,12.64
1400000US06037231302,6037231302,2014,3445,12.64
1400000US06037231400,6037231400,2014,4688,12.63
1400000US06037231500,6037231500,2014,4752,12.64
1400000US06037231601,6037231601,2014,2379,12.65
1400000US06037231602,6037231602,2014,2346,12.65
1400000US06037231603,6037231603,2014,2385,12.65
1400000US06037231710,6037231710,2014,4358,12.66
1400000US06037231720,6037231720,2014,4966,12.67
1400000US06037231800,6037231800,2014,5303,12.67
1400000US06037231901,6037231901,2014,2568,12.67
1400000US06037231902,6037231902,2014,3400,12.67
1400000US06037232110,6037232110,2014,3191,12.66
1400000US06037232120,6037232120,2014,5263,12.67
1400000US06037232200,6037232200,2014,3119,12.65
1400000US06037232300,6037232300,2014,3926,12.65
1400000US06037232401,6037232401,2014,3561,12.64
1400000US06037232402,6037232402,2014,3396,12.64
1400000US06037232500,6037232500,2014,4619,12.64
1400000US06037232601,6037232601,2014,2086,12.65
1400000US06037232602,6037232602,2014,4202,12.65
1400000US06037232701,6037232701,2014,2237,12.66
1400000US06037232702,6037232702,2014,3658,12.66
1400000US06037232800,6037232800,2014,3823,12.67
1400000US06037234001,6037234001,2014,2909,12.62
1400000US06037234002,6037234002,2014,2426,12.62
1400000US06037234200,6037234200,2014,2376,12.6
1400000US06037234301,6037234301,2014,2373,12.61
1400000US06037234302,6037234302,2014,1725,12.61
1400000US06037234501,6037234501,2014,2728,12.62
1400000US06037234502,6037234502,2014,2698,12.62
1400000US06037234600,6037234600,2014,5024,12.62
1400000US06037234700,6037234700,2014,3888,12.62
1400000US06037234800,6037234800,2014,3426,12.62
1400000US06037234901,6037234901,2014,2999,12.61
1400000US06037234902,6037234902,2014,4005,12.61
1400000US06037235100,6037235100,2014,4520,12.59
1400000US06037235201,6037235201,2014,2781,12.61
1400000US06037235202,6037235202,2014,4557,12.6
1400000US06037236001,6037236001,2014,2253,12.55
1400000US06037236101,6037236101,2014,2946,12.59
1400000US06037236102,6037236102,2014,2319,12.59
1400000US06037236203,6037236203,2014,3417,12.58
1400000US06037236204,6037236204,2014,3203,12.58
1400000US06037236205,6037236205,2014,2339,12.57
1400000US06037236206,6037236206,2014,3852,12.57
1400000US06037236400,6037236400,2014,4113,12.58
1400000US06037237101,6037237101,2014,3705,12.65
1400000US06037237102,6037237102,2014,3254,12.66
1400000US06037237201,6037237201,2014,3506,12.65
1400000US06037237202,6037237202,2014,4388,12.64
1400000US06037237300,6037237300,2014,5262,12.63
1400000US06037237401,6037237401,2014,3616,12.64
1400000US06037237402,6037237402,2014,3526,12.64
1400000US06037237500,6037237500,2014,2675,12.65
1400000US06037237600,6037237600,2014,4259,12.65
1400000US06037237710,6037237710,2014,3887,12.64
1400000US06037237720,6037237720,2014,3153,12.64
1400000US06037237800,6037237800,2014,4371,12.63
1400000US06037237900,6037237900,2014,3621,12.62
1400000US06037238000,6037238000,2014,5864,12.57
1400000US06037238100,6037238100,2014,4626,12.61
1400000US06037238200,6037238200,2014,5267,12.62
1400000US06037238310,6037238310,2014,4821,12.63
1400000US06037238320,6037238320,2014,3787,12.62
1400000US06037238400,6037238400,2014,4497,12.59
1400000US06037239201,6037239201,2014,3562,12.66
1400000US06037239202,6037239202,2014,4724,12.67
1400000US06037239310,6037239310,2014,3996,12.66
1400000US06037239320,6037239320,2014,3444,12.66
1400000US06037239330,6037239330,2014,2879,12.66
1400000US06037239501,6037239501,2014,3454,12.66
1400000US06037239502,6037239502,2014,3372,12.65
1400000US06037239601,6037239601,2014,3755,12.65
1400000US06037239602,6037239602,2014,3313,12.64
1400000US06037239701,6037239701,2014,4261,12.64
1400000US06037239702,6037239702,2014,3927,12.63
1400000US06037239801,6037239801,2014,3412,12.64
1400000US06037239802,6037239802,2014,4902,12.63
1400000US06037240010,6037240010,2014,3673,12.62
1400000US06037240020,6037240020,2014,5055,12.61
1400000US06037240200,6037240200,2014,5252,12.61
1400000US06037240301,6037240301,2014,3280,12.61
1400000US06037240302,6037240302,2014,2411,12.61
1400000US06037240401,6037240401,2014,5383,12.59
1400000US06037240402,6037240402,2014,3854,12.58
1400000US06037240500,6037240500,2014,5655,12.59
1400000US06037240600,6037240600,2014,4932,12.59
1400000US06037240700,6037240700,2014,6161,12.59
1400000US06037240800,6037240800,2014,4377,12.57
1400000US06037240901,6037240901,2014,1844,12.55
1400000US06037240902,6037240902,2014,3776,12.55
1400000US06037241001,6037241001,2014,4285,12.53
1400000US06037241002,6037241002,2014,3606,12.51
1400000US06037241110,6037241110,2014,3074,12.55
1400000US06037241120,6037241120,2014,4564,12.55
1400000US06037241201,6037241201,2014,2898,12.56
1400000US06037241202,6037241202,2014,4943,12.54
1400000US06037241300,6037241300,2014,2313,12.51
1400000US06037241400,6037241400,2014,3285,12.51
1400000US06037242000,6037242000,2014,3938,12.57
1400000US06037242100,6037242100,2014,3387,12.59
1400000US06037242201,6037242201,2014,3301,12.6
1400000US06037242202,6037242202,2014,3253,12.6
1400000US06037242300,6037242300,2014,4586,12.6
1400000US06037242600,6037242600,2014,4409,12.54
1400000US06037242700,6037242700,2014,5273,12.55
1400000US06037243001,6037243001,2014,3264,12.57
1400000US06037243002,6037243002,2014,3690,12.57
1400000US06037243100,6037243100,2014,5165,12.54
1400000US06037261102,6037261102,2014,4362,12.01
1400000US06037261103,6037261103,2014,1088,12.09
1400000US06037261104,6037261104,2014,2405,12.09
1400000US06037261200,6037261200,2014,4341,11.95
1400000US06037262100,6037262100,2014,3586,12.03
1400000US06037262200,6037262200,2014,4675,11.93
1400000US06037262301,6037262301,2014,2744,11.83
1400000US06037262302,6037262302,2014,2818,12.04
1400000US06037262303,6037262303,2014,3290,12.05
1400000US06037262400,6037262400,2014,3233,11.84
1400000US06037262501,6037262501,2014,3662,11.98
1400000US06037262601,6037262601,2014,3577,11.72
1400000US06037262604,6037262604,2014,6092,11.86
1400000US06037262704,6037262704,2014,3567,11.92
1400000US06037262706,6037262706,2014,3563,12
1400000US06037262802,6037262802,2014,3759,12.06
1400000US06037264000,6037264000,2014,3358,12.12
1400000US06037264102,6037264102,2014,2873,12.14
1400000US06037264103,6037264103,2014,2319,12.17
1400000US06037264303,6037264303,2014,2394,12.19
1400000US06037264304,6037264304,2014,2252,12.19
1400000US06037264305,6037264305,2014,4525,12.16
1400000US06037264306,6037264306,2014,1199,12.16
1400000US06037265100,6037265100,2014,2489,12.21
1400000US06037265201,6037265201,2014,2608,12.22
1400000US06037265203,6037265203,2014,1946,12.23
1400000US06037265204,6037265204,2014,1665,12.23
1400000US06037265301,6037265301,2014,9344,12.17
1400000US06037265303,6037265303,2014,4523,12.16
1400000US06037265304,6037265304,2014,3570,12.17
1400000US06037265306,6037265306,2014,1225,12.2
1400000US06037265307,6037265307,2014,2857,12.2
1400000US06037265410,6037265410,2014,1620,12.13
1400000US06037265420,6037265420,2014,1811,12.13
1400000US06037265521,6037265521,2014,1446,12.24
1400000US06037265522,6037265522,2014,2788,12.24
1400000US06037265523,6037265523,2014,2011,12.26
1400000US06037265524,6037265524,2014,2548,12.26
1400000US06037265601,6037265601,2014,2890,12.28
1400000US06037265602,6037265602,2014,3042,12.25
1400000US06037265701,6037265701,2014,3283,12.27
1400000US06037265702,6037265702,2014,1437,12.27
1400000US06037267101,6037267101,2014,2671,12.31
1400000US06037267102,6037267102,2014,3416,12.31
1400000US06037267201,6037267201,2014,3020,12.3
1400000US06037267202,6037267202,2014,2899,12.3
1400000US06037267300,6037267300,2014,3680,12.26
1400000US06037267403,6037267403,2014,2872,12.23
1400000US06037267404,6037267404,2014,2806,12.22
1400000US06037267405,6037267405,2014,2282,12.22
1400000US06037267406,6037267406,2014,2298,12.22
1400000US06037267502,6037267502,2014,3243,12.24
1400000US06037267503,6037267503,2014,2341,12.25
1400000US06037267504,6037267504,2014,3038,12.25
1400000US06037267600,6037267600,2014,2549,12.29
1400000US06037267700,6037267700,2014,2990,12.3
1400000US06037267800,6037267800,2014,2917,12.34
1400000US06037267901,6037267901,2014,2428,12.33
1400000US06037267902,6037267902,2014,3375,12.34
1400000US06037269000,6037269000,2014,5138,12.4
1400000US06037269100,6037269100,2014,4359,12.39
1400000US06037269300,6037269300,2014,3885,12.38
1400000US06037269500,6037269500,2014,4043,12.42
1400000US06037269601,6037269601,2014,3413,12.46
1400000US06037269602,6037269602,2014,3252,12.45
1400000US06037269700,6037269700,2014,4085,12.46
1400000US06037269800,6037269800,2014,3458,12.45
1400000US06037269903,6037269903,2014,3650,12.45
1400000US06037269905,6037269905,2014,2423,12.46
1400000US06037269906,6037269906,2014,2878,12.45
1400000US06037269907,6037269907,2014,2761,12.43
1400000US06037269908,6037269908,2014,1937,12.42
1400000US06037269909,6037269909,2014,1965,12.42
1400000US06037270101,6037270101,2014,2894,12.46
1400000US06037270102,6037270102,2014,1518,12.46
1400000US06037270200,6037270200,2014,3761,12.48
1400000US06037270300,6037270300,2014,2364,12.49
1400000US06037271100,6037271100,2014,2449,12.36
1400000US06037271200,6037271200,2014,2525,12.33
1400000US06037271300,6037271300,2014,4506,12.34
1400000US06037271400,6037271400,2014,3391,12.36
1400000US06037271500,6037271500,2014,2937,12.37
1400000US06037271600,6037271600,2014,4475,12.38
1400000US06037271702,6037271702,2014,4134,12.39
1400000US06037271703,6037271703,2014,2660,12.4
1400000US06037271704,6037271704,2014,3190,12.4
1400000US06037271801,6037271801,2014,3635,12.43
1400000US06037271803,6037271803,2014,2340,12.43
1400000US06037271804,6037271804,2014,3571,12.43
1400000US06037271901,6037271901,2014,3087,12.41
1400000US06037271902,6037271902,2014,3877,12.4
1400000US06037272100,6037272100,2014,4354,12.38
1400000US06037272201,6037272201,2014,2411,12.41
1400000US06037272202,6037272202,2014,3378,12.4
1400000US06037272301,6037272301,2014,2941,12.43
1400000US06037272302,6037272302,2014,4074,12.42
1400000US06037273100,6037273100,2014,2197,12.33
1400000US06037273200,6037273200,2014,3711,12.31
1400000US06037273300,6037273300,2014,3695,12.3
1400000US06037273403,6037273403,2014,2056,12.28
1400000US06037273404,6037273404,2014,1116,12.28
1400000US06037273502,6037273502,2014,2884,12.31
1400000US06037273600,6037273600,2014,2413,12.34
1400000US06037273700,6037273700,2014,2801,12.36
1400000US06037273800,6037273800,2014,3107,12.37
1400000US06037273902,6037273902,2014,4227,12.33
1400000US06037274100,6037274100,2014,4418,12.38
1400000US06037274202,6037274202,2014,4337,12.34
1400000US06037275101,6037275101,2014,1158,12.48
1400000US06037275102,6037275102,2014,4245,12.47
1400000US06037275200,6037275200,2014,3887,12.45
1400000US06037275311,6037275311,2014,4993,12.44
1400000US06037275312,6037275312,2014,2181,12.42
1400000US06037275313,6037275313,2014,2594,12.42
1400000US06037275400,6037275400,2014,3349,12.4
1400000US06037275500,6037275500,2014,5207,12.46
1400000US06037275603,6037275603,2014,2711,12.48
1400000US06037275604,6037275604,2014,3867,12.46
1400000US06037275605,6037275605,2014,2602,12.46
1400000US06037276000,6037276000,2014,5396,12.51
1400000US06037276101,6037276101,2014,1858,12.55
1400000US06037276102,6037276102,2014,3734,12.55
1400000US06037276400,6037276400,2014,4009,12.47
1400000US06037276500,6037276500,2014,5063,12.45
1400000US06037276601,6037276601,2014,3838,12.42
1400000US06037276605,6037276605,2014,2747,12.4
1400000US06037276606,6037276606,2014,2505,12.4
1400000US06037276607,6037276607,2014,2271,12.43
1400000US06037276608,6037276608,2014,1711,12.43
1400000US06037277000,6037277000,2014,5395,12.49
1400000US06037277100,6037277100,2014,3004,12.53
1400000US06037277200,6037277200,2014,2490,12.51
1400000US06037277400,6037277400,2014,1533,12.51
1400000US06037278001,6037278001,2014,2458,12.48
